,nose_to_nose,noseA_to_rearB,noseB_to_rearA,proximity,velocity_A,velocity_B,angle_AtoB,angle_BtoA,speed_diff
0,542.8853526298163,369.84656657862865,690.47417453298,554.5069817026653,139.0123650615297,67.84280319237995,2.9639770769600764,0.5039796590203612,71.16956186914975
1,463.9666563202576,329.09192028975735,657.3816546337447,471.84550294561456,87.83645381047663,27.46848932868353,2.5978299839255934,0.3397522499125059,60.367964481793095
2,434.0641659858598,286.9926057061401,578.5817283850226,420.0841808614078,138.37251819635284,1.1513652765303863,2.138339678697657,0.32578972109254795,137.22115291982246
3,383.2295086159207,245.77373070570422,433.6907802248048,315.4055530392577,53.62372536480473,27.78513726797117,1.6020397425664759,0.20443573934877743,25.838588096833558
4,400.1656705940679,228.90299528402863,403.12966972055034,277.032494637362,322.8774310229812,309.9246348904843,1.190929808416171,0.1483601091887385,12.952796132496928
5,437.36763134232973,265.5548350341225,290.63008918038753,255.2673197434407,5.188806799255485,75.71335077118171,0.25129576391401504,0.4162579009910099,70.52454397192622
6,481.5699225626534,336.22966772133606,344.557440000938,315.9323426115155,2.268699407149393,11.03213710030835,0.07511120218263381,0.145863092031346,8.763437693158957
7,478.3118641158716,353.9202679658231,346.68519308011986,323.2098593947901,5.902061504254246,3.942373396825821,0.10283459532182347,0.37383352102484757,1.9596881074284251
8,435.43814869737815,335.34892129243536,336.95564901333825,319.8546961168462,565.4502051728339,51.6228360708708,0.7533348085189528,0.47558815802560134,513.8273691019631
9,524.6308983390132,703.6555448228914,457.1361593442374,585.2824845234991,59.562350524471455,98.28544348478059,1.0501858951230312,3.003303898804822,38.72309296030913
10,514.8236460303664,662.0413671735325,429.5646851965371,538.3338060989669,13.647669984286685,178.43543303391286,1.0465718195732956,2.4499559913141757,164.78776304962616
11,504.99162686226794,421.56561805370234,446.633172898073,450.40867423374516,3.2075973874537236,61.01085283783537,1.4615862784623777,1.1874723459400558,57.80325545038165
12,547.9090944308189,456.13558252782684,488.04996964655163,473.56170337137695,0.9552575568924075,27.466887792394644,1.4044618187090214,0.9976976325087764,26.511630235502235
13,554.4637006711981,467.3493918140902,495.18073569152506,491.7997600670419,0.4614293011935769,16.48955893891649,1.4098312030226994,0.9766771514389162,16.028129637722913
14,562.8523090518506,473.67332767214157,503.46320735680376,499.9630468234628,0.5643491826874437,19.531863044778888,1.3590703965075046,0.8623128880685865,18.967513862091444
15,551.5171757334489,480.42163239908336,483.5245400887115,500.8375048705918,95.66387135172822,259.13303526374244,1.3254041209546048,1.1527016211510628,163.4691639120142
