,nose_to_nose,noseA_to_rearB,noseB_to_rearA,proximity,velocity_A,velocity_B,angle_AtoB,angle_BtoA,speed_diff
0,137.98705583133514,301.9339703080791,122.65745285142685,145.37433673107506,13.475651709657688,15.44015867794108,0.5963643198437355,1.5512244163584785,1.9645069682833913
1,168.75949638464795,267.6545581640634,152.0529644367383,153.77437065063864,16.951534974744913,23.537644444591294,0.6816976728238673,1.2484280409858954,6.586109469846381
2,256.847377128909,249.96490599282131,180.99822315426192,162.90875380101582,46.958706051167965,16.263545154731794,0.16604792593502404,1.0731599577303088,30.69516089643617
3,329.01082003028415,255.21823685034738,196.2648425470033,209.0012421972654,55.68478335236658,11.56635119646642,0.6858116409540624,0.8149603676920977,44.11843215590016
4,328.9471886625572,262.8958348566976,188.06112874541617,236.63881711376095,61.70844901632192,8.982155253612612,0.8758904863034389,0.996599506762692,52.72629376270931
5,363.7521771549966,280.73606650553467,244.21275253352354,262.395017868099,271.2238956323723,444.42745338806424,0.8545371937563643,0.8692859603807727,173.20355775569192
6,501.5747465582772,398.95001344153377,470.7098523262499,391.5013952784843,23.9754337812687,77.22445619102795,1.013155872616216,0.49175270023668727,53.249022409759256
7,573.1293198607099,451.3845757688227,536.6808567426268,456.6283190539106,19.408195227789736,116.75505356086308,0.9660152060798433,0.4260916402521131,97.34685833307334
8,679.7295244176172,532.5421935602849,636.5610681254393,554.519552308122,11.345154472284635,61.56240359992456,0.9584396601592087,0.3464327896572343,50.217249127639924
9,702.5665991391847,574.5071316824535,664.2452973751489,609.5262100853416,5.623047661188719,11.236837499937376,1.1004539331024983,0.41208583348511874,5.613789838748658
10,708.1270619239177,578.8037053129498,672.3932731556735,605.3198450645741,10.100039257349456,9.258647525421837,0.8688960905631646,0.31274240703237766,0.8413917319276187
11,716.2944083559497,593.1702506178138,674.1332419114192,610.2322776599087,68.19960634783753,16.16627579252565,0.9305239790499629,0.4189737537808994,52.03333055531188
12,658.551010192073,526.4873722179859,671.0735360748478,593.529834229923,49.265609627812395,15.711561634668987,1.6020164277411475,0.5137525100590201,33.554047993143406
