,nose_to_nose,noseA_to_rearB,noseB_to_rearA,proximity,velocity_A,velocity_B,angle_AtoB,angle_BtoA,speed_diff
0,374.90041044122637,406.58547320827876,474.1080515599793,473.4578133825653,28.99400369041841,130.63118993946276,2.155798436750679,2.124464668588465,101.63718624904435
1,331.8653468291018,395.35999361088625,412.0189929845468,372.48341069099985,22.080244677086377,82.21546240215403,1.9557302105133183,1.6520929694979218,60.135217725067655
2,297.65563402697416,316.9725184128744,307.219436419638,331.9273878922919,54.96526626879926,122.29213800567884,1.5851292149889356,1.916413734966433,67.32687173687958
3,369.36876073918324,329.06510701227506,236.19945426905628,294.4076045638088,47.24900618002457,66.06821936453258,0.9142950815037407,1.5123493334637326,18.81921318450801
4,425.5969349337469,365.70206011041284,270.52844083386134,316.2765664572701,36.23509053390093,129.42694687351624,0.7453025134472124,1.1678055230003603,93.19185633961531
5,535.4913875273811,445.81600705672287,347.5357967548091,384.76196624016774,16.573474288754298,93.96154316527596,0.45352221889069705,1.021407927951656,77.38806887652166
6,588.8043715878815,533.1643117557663,393.66028543021713,432.5726256399034,8.341239536184112,96.29901815179633,0.08424714229275374,1.0616846414753596,87.95777861561223
7,505.4188181904192,525.5358981011667,386.526876876628,430.68790559406244,22.45442873911512,34.72694239347887,0.6894834002645076,1.2779307140244778,12.272513654363753
8,436.0352960036606,509.01484640135993,368.3817230387522,432.9725862649967,1.7278530030069092,44.765793927953574,1.071453712803542,1.5957071021477092,43.03794092494667
9,328.5653640982263,480.16191872013343,273.46385455120026,394.0790035322866,40.353249633703584,96.77229425822244,1.1811711181104405,2.361538657735612,56.41904462451886
10,188.85890721382466,391.7410923684163,148.20922012142165,300.8788335343648,2.3064737154365824,40.88819043440294,1.6325501756074228,2.962379136500936,38.581716718966355
11,168.76025148713182,345.2330819026473,124.59872889399792,264.8259581253318,22.65757921755988,24.57348196735661,1.3432104420370443,2.7018688045016708,1.9159027497967287
12,203.8503829895838,315.1870125655561,182.89639071616477,272.0020452662075,90.91781651579628,18.615792032572756,2.7776020777620984,2.0597553077698696,72.30202448322352
13,373.3386721798319,350.90544333908525,250.45656693327092,285.6058045383532,264.3003466985997,12.768626942627778,0.8455461868001006,1.5528093652398958,251.53171975597192
14,557.2759137465031,500.45026485356163,435.8513281487163,462.76822222901177,126.98156411463832,329.22827384050714,0.8141117221814778,0.09466718444351023,202.2467097258688
15,367.9265624686535,546.2103380356325,171.7640525284613,353.09327720589647,17.007396420381347,90.80036126029458,0.1820689724164204,2.785597724665712,73.79296483991322
16,324.47961579273357,461.7658675833457,174.09859649348124,286.8390530768082,13.899696255674046,56.056226861964234,0.034346752107017015,2.0278443961169526,42.15653060629019
17,289.596955467422,361.5052940137945,201.99273254253484,274.2039648582785,10.348988984437124,18.30799008629836,0.25972834290389085,1.6361280592266545,7.9590011018612365
18,256.06198319938085,326.3760591480325,190.24699181853043,272.2594381688172,8.847160730991607,27.558526702274932,0.4343640623012024,1.8744817290713365,18.711365971283325
19,219.05921834289464,300.0365994158047,192.1800657508473,264.40577266202035,3.302424866669925,12.91059429306022,2.61850326542115,1.6488015712587891,9.608169426390294
20,174.41454885702626,298.9261173768528,151.67634973521746,263.1174880542911,5.350637532107747,10.239658685717972,2.801983069028076,2.318920494777376,4.889021153610225
21,172.2826559610688,325.3627922811703,144.68340905922835,252.83546942626546,12.492786158419575,82.18947052390595,1.3438823808815699,2.1408964935548522,69.69668436548638
22,232.71167190753454,282.3463694418612,200.54806797623354,200.71355366541644,10.978483183026691,87.50361862803159,0.1120384821604752,1.347790865303459,76.52513544500489
23,170.31961451929135,275.2533722827025,208.89860983979764,176.38116464350722,0.8137106365287324,78.93691948638482,1.03678344636399,1.2013436070541497,78.12320884985608
24,166.12199722493102,230.42283942569586,249.34172171138948,161.6887208744011,1.2259632947196968,54.991734187966834,1.1786059026202262,0.9105503996425728,53.76577089324714
25,197.77809149903334,178.53399543224253,294.50162075105794,176.03994225459175,47.417579408906974,56.33426871807249,1.8138401863809286,0.6899896643739519,8.916689309165513
26,222.87076284923512,125.95861816485603,292.6338089148279,187.5314444299942,48.233107975746286,316.52014176826094,2.723181801797976,0.6259317361472237,268.28703379251465
27,315.66760220206316,205.87756378245786,345.95465283906793,310.18769292156,51.46535708610211,63.409270394793225,2.1114487723514728,0.905326797152402,11.943913308691116
28,344.5327195376369,211.638645150171,370.76069841610774,311.54356517187125,20.492944859146036,62.25634831886625,2.0196692659812134,0.7744374512938383,41.763403459720216
29,373.19136019206013,227.52314980238825,399.89471512636925,325.32561926322376,27.66265086718913,127.0875247575465,1.8020980914451845,0.6451237410154445,99.42487389035738
30,496.3606057545259,323.1170786278559,536.6899551025713,420.4839506152405,17.712155741185203,86.77265081810054,1.6737005047963434,0.41725644004938955,69.06049507691534
31,568.5461460154312,380.06477222310406,627.0129415953071,493.84082638032277,40.34784794756716,122.79022889871976,1.79484607462661,0.20685218413286094,82.4423809511526
32,656.8642168523112,489.40004706374924,728.6607760570073,607.1647901854981,55.060657188231986,28.1816453210241,1.88641617739752,0.061167721588081,26.879011867207886
