,nose_to_nose,noseA_to_rearB,noseB_to_rearA,proximity,velocity_A,velocity_B,angle_AtoB,angle_BtoA,speed_diff
0,267.8126033964795,233.57350651347426,414.28037189323857,344.26886421661777,0.9008051953668643,15.414513745168867,2.712719870700325,1.2411037506554365,14.513708549802002
1,286.1754134390304,237.61778600306837,439.3207431763267,357.13300865783884,157.65581559841047,15.223719026571759,2.724702116498858,0.9945035707801719,142.4320965718387
2,177.7228816331763,177.46517900985535,316.0784752320221,245.72727908801662,116.85084828532482,31.716280046688965,2.1070969342300048,0.8504701216986165,85.13456823863585
3,91.01868297223376,98.47824240917379,228.03250884029669,195.02551550245934,54.27842821968964,113.14785757140959,2.326239160389835,2.35569304551728,58.86942935171995
4,234.67398782566417,34.57149451499027,332.93389892890156,195.4691904521017,70.50604754203715,115.22509262309143,2.4621566946390026,0.5542627192205608,44.719045081054276
5,213.15688365614653,11.43270855921733,339.77132958064595,220.24614726709754,147.8392950808411,184.35207664140918,2.408169717875362,0.3752834910134677,36.51278156056807
6,259.5819305306131,73.14974745684371,425.2498537025027,267.1245071534995,73.56236642468761,61.281626430766345,2.6641406913274626,0.1798622852954968,12.280739993921266
7,267.0182754232376,82.1641661188136,433.99067181795516,260.41831200205564,156.88023560665627,110.83110119907674,2.556451422170573,0.08530951836816862,46.04913440757953
8,267.75615385831935,104.96833031443343,408.44565108469453,243.584128310939,90.75525356143301,49.98492542757268,2.0523990220665453,0.12395207366671926,40.770328133860325
9,269.8299331301107,143.0655970455511,383.6799093124372,233.9766443258814,139.0678614777692,50.93664445171079,1.7636915171901728,0.28641486854527626,88.13121702605842
10,280.6470880109038,194.67509696414692,355.9486686827189,223.03616444424432,62.852876250812905,9.046073015402888,1.3531521744101151,0.45638019240918365,53.806803235410015
11,275.9443766051412,252.8313363034733,323.64130349045377,226.7037069172006,93.74620101636117,15.744930898546386,1.131545004376893,0.7100740936742155,78.00127011781478
12,200.48322710890307,298.2868498090387,238.9918847680816,227.56714276450367,71.87695648815414,27.43336437624812,1.0321153068049675,1.593205364304304,44.443592111906014
13,193.15225720917684,306.084245347584,164.6397099153178,215.54243069289163,504.79840034809934,335.0665423419653,0.8858972971894155,2.8686479328709047,169.73185800613402
14,114.38387725549433,173.87609625822637,290.11739981772894,158.74338192819252,83.39722663254457,50.20375063678003,1.751529906352922,0.8632004761607843,33.193475995764544
15,87.19215488792557,188.8287653325097,235.4136251812966,132.02407275190382,101.49598740836997,13.466465014991865,1.2906108029163115,0.9811986968318975,88.0295223933781
16,113.86743238081725,252.1036791877501,134.2992176001037,144.1273642095768,71.7319305539729,29.821159098868126,0.8774209803071383,1.9265194576872715,41.91077145510478
17,184.5503213354016,284.4876698083768,106.6240200189432,202.52701850617368,688.1287392813935,323.28675308617267,0.9525524565442919,3.078936994039895,364.8419861952208
18,315.92284367705986,163.09363706778998,218.4497982535118,184.5250799024349,129.97339922461052,97.2748569415551,1.0467716556658848,0.43234386148196274,32.69854228305542
19,417.9797108532901,283.3866356358394,391.8497328071055,303.5503169163228,179.3639499704442,171.31481373483146,1.2805996919474396,0.08529094479138265,8.049136235612735
20,456.87001829951583,377.5837884509874,556.4932877366986,437.1491839132266,95.3905978595375,78.02948659321041,1.9066004833354835,0.6053898989315448,17.361111266327086
21,423.57018029719706,321.19836316675094,577.6854639862423,431.5890327267365,73.62473976184907,52.4826255631327,2.582048076579385,0.4450831001483827,21.14211419871637
22,400.6324682923241,250.78510292678877,593.0312464153976,411.7267756959705,132.46109026049876,33.083002554181896,2.9177488590862706,0.328687036702761,99.37808770631688
23,313.7344458774012,145.72211365472296,500.62895606426923,312.36286740264126,168.81368085851332,45.80677384405061,3.1046698859021715,0.056428653791560035,123.00690701446271
24,98.42643974562934,93.14932564436526,216.33300138443977,194.70338462646208,113.63058056702872,57.87067834404577,2.554512352388966,1.9805467536296426,55.759902222982944
25,232.4355370527493,63.01288119900565,143.17488696346157,114.82962294199176,171.29457379029841,88.41647289956774,1.1669884401790243,0.6740066350312125,82.87810089073068
26,396.1416242267404,354.7699758110881,307.7377839086387,258.2338127763287,296.64844067346786,165.70119671263694,0.9328168719079752,0.06138297959591093,130.94724396083092
27,123.72406621187322,191.45391323501332,315.5633953740516,231.7703662356342,94.56288460595943,34.09735417888025,2.2730023113903455,1.3546551214680806,60.46553042707917
28,69.00256835799662,110.5367774136735,237.19747123441257,143.0021364385861,2.7538529372499005,34.386602769101806,2.2056241404996193,1.098369129690517,31.632749831851907
29,82.37725555030346,88.57520122472204,237.97400296881165,156.3996207731975,7.520600042549756,4.2704300720184705,2.7011707084751233,1.1407465215095989,3.250169970531285
30,80.59514943841228,86.90075072748218,229.24720620544102,153.94448155097993,16.61904606167274,4.5289364093570805,2.741350309780106,1.2045498952732536,12.090109652315661
31,130.47645398308464,53.55651161156783,219.42612483476069,145.49726617706608,2.2233976252573826,12.336611690411598,2.3100004576737265,1.120964088219792,10.113214065154216
32,139.2879034589867,47.69101558994099,214.05103578819697,140.23716512394282,0.485506951546524,7.182179195759425,1.9348298699915911,1.0900241239031891,6.696672244212901
33,145.27759815264022,50.635091389272695,229.23157905053137,142.460983377906,47.65896704713611,9.322568315652095,1.933881668418997,0.9507627712882204,38.33639873148401
