,nose_to_nose,noseA_to_rearB,noseB_to_rearA,proximity,velocity_A,velocity_B,angle_AtoB,angle_BtoA,speed_diff
0,701.5850063976567,678.1971510600735,561.2136642964068,609.7374738049156,13.4249297949747,3.270124462463179,0.10638578628259494,1.2598235408170435,10.154805332511522
1,729.8733754953663,664.7767864997994,598.6105632880195,623.617924155488,9.912070873435082,9.97516205382148,0.39790521122916,0.9885685048096966,0.06309118038639738
2,733.3308394292442,652.4530603192846,617.5572715667755,626.8379878445468,16.562197710448856,7.069020441334152,0.3599693022526788,0.926453749815066,9.493177269114703
3,760.9265041598959,662.9563334586978,651.390891003244,636.6795578122482,11.736299459369715,149.04103341362068,0.26656042023778587,0.6494413926895899,137.30473395425096
4,939.1230334817691,859.6404455177758,861.7034108607207,792.5734352752431,7.424989427601833,32.47526155398906,0.6341197092154307,0.1387669827602567,25.050272126387224
5,943.0030721826945,803.3644782444642,867.7468596497483,827.355918807015,10.512290425972777,29.498299883213612,0.6271266254932746,0.3588076808707013,18.986009457240833
6,930.9367593580135,820.2143760578695,865.0375884763621,833.4823357054426,9.603023690484164,10.513059497596332,0.7968145030607737,0.5450062499280149,0.9100358071121679
7,905.5174437248571,835.3741542835761,832.060375420558,838.1843364230806,10.404023260258501,0.5518813278232931,0.5544521730645398,1.0507692383872957,9.852141932435208
8,930.05227791829,864.253215659045,864.7335628330844,843.1028655875865,5.515061649700792,11.550844687727384,0.8926988187246002,0.74897208504319,6.035783038026592
9,944.9276841801176,836.047849600129,872.5478074082818,836.3649374967844,8.09155572186213,10.604529786841107,0.6968780775508965,0.6464114994888316,2.5129740649789767
10,930.8145362272766,826.919270880175,863.5586052666025,842.7721388014673,53.622120929705844,17.4149351132871,0.8066101184539354,0.736201495225696,36.20718581641874
11,920.3934764132133,808.9576478363996,828.8508075932605,793.4236066377152,10.05269257462897,8.103773503745028,0.6860187795628594,0.7284888578546946,1.9489190708839423
12,842.434353896492,731.8951126438815,808.1260017206475,775.2824010417107,15.73268575291582,3.3495738534924073,1.5211333551570683,0.6676111875071703,12.383111899423414
13,810.9638682364339,700.0469872458563,813.6279886194918,770.1457228687308,12.750818405106385,7.920906829397765,1.8173023441667149,0.4970414890663113,4.8299115757086195
14,808.8170627978863,696.0321574826842,852.4449761585788,770.9854258402036,2.456902521468948,30.9873919683474,1.9249065759335968,0.49465494245498054,28.530489446878452
15,797.3159005061921,668.1591691954844,840.355556855549,748.1279531102953,2.1169924421216266,42.82889595821961,1.9457422283091383,0.007163986923639278,40.71190351609798
16,732.2274976344441,629.655078508861,829.23979534511,770.1405200513734,7.144560588307691,86.24423210858798,2.694686090958917,1.2270986796055912,79.09967152028028
17,640.8688873279775,644.1867626309935,753.7093939974477,748.028848219773,7.367244328784016,65.19022175142528,3.079262453946539,1.6937734363841188,57.822977422641266
18,611.4007024668846,683.6400174134045,736.2679475659661,738.5196914612364,13.708386994829109,60.21120548535796,3.0724844323480722,1.7170723300145145,46.50281849052885
19,552.9857075341098,681.5442957944846,690.6851304624995,709.883189636154,2.59077768247293,80.08511685076071,2.985940165654895,2.1065764772597517,77.49433916828778
20,504.7162109790016,611.2808190185589,649.5780255589008,640.0189905385621,2.026207541196147,48.155071591681825,3.0639632200625355,1.9490082486245952,46.128864050485674
21,454.53329368595206,592.6516366719998,600.7820886494536,600.9057245167497,2.1134677664918393,46.74508806281145,2.7729944309138497,2.088822707392106,44.63162029631961
22,420.0729803605559,586.4479640957072,564.9012397729359,574.3124622929578,9.869109787615168,64.33582887474135,2.7723157469792072,2.3305240023275147,54.46671908712619
23,343.18769529369786,512.6060036568047,507.5088524725455,507.72747951041606,1.2802066239478704,50.834871427003705,2.859042843452622,2.3605711864586167,49.554664803055836
24,296.54151664986136,463.9569621257989,457.2955946627958,464.68930015871894,3.527708179540964,43.636756180999534,2.9521396116555088,2.4666666209022634,40.10904800145857
25,238.26858025555953,421.3468987959921,391.309592273177,425.4879510785235,2.808287200412367,80.07891188696311,2.984403561605207,2.9473198335810715,77.27062468655075
26,187.83053672126906,332.7842099454239,333.3967886827946,346.79969611434205,2.8148705121195308,46.074327819296514,2.8913059895640787,2.3156931039938033,43.25945730717698
27,176.72763045998215,280.9426220422954,319.9585211695416,307.00840724807523,7.890115905359077,152.67634584636875,2.8108415769467854,2.065523104134418,144.78622994100968
28,255.6799963724187,240.49917680732298,287.9904824330138,235.14539857926198,21.17270530659698,24.736477538243,1.5035128563531344,1.3951713181967615,3.56377223164602
29,297.5522441202553,260.8908856917006,277.2652043531607,239.19837235650238,114.8374983052139,23.154252071703826,1.186504341580306,1.2526776682385252,91.68324623351008
30,411.20358824309886,328.1682839169563,313.51816513401576,299.73641861141937,80.12017122423038,14.312844930341434,0.7690694125162526,0.9261017372720699,65.80732629388893
31,525.3295718127812,360.85533467720825,444.2960000101284,365.83093284330124,18.85128377591301,12.241907245196703,0.9070014663480085,0.05801857929494159,6.6093765307163075
32,543.2814093644288,376.6844195198415,483.9066439107858,387.74980425269075,25.460519436963533,13.949887239687598,0.9812555334711105,0.10361281095989057,11.510632197275935
33,530.5607357475674,371.49245807687674,482.8403797633333,399.1235115224359,19.289715731446098,31.54272331299243,1.0475873409945633,0.06376789378868879,12.253007581546331
34,397.41339148297453,325.40166587311745,397.32360801366934,361.48093846978986,17.411179885349533,15.33472797280736,1.3221776952355442,0.14222955234809154,2.076451912542172
35,346.34367045032025,341.57051308624403,353.1746652550264,362.0989467535083,0.9810265032097275,12.844956091789482,1.2122604319384949,2.2191697607065444,11.863929588579754
36,341.676022110127,346.84354143330967,347.9677655904351,351.1568662805841,2.441560976097024,27.815032356623266,1.2170212257967072,2.03781164835644,25.373471380526244
37,418.6011774768437,366.9442701896297,383.7443272140971,342.80011535733183,8.99912551307063,3.9081496900707395,0.9689063135259842,0.6148705932216553,5.090975822999891
38,450.9170415863654,375.34761893476826,386.6425962112814,351.90883498002717,13.763439468388794,10.499240543963248,0.6506289097313316,0.5314414292438836,3.2641989244255463
39,472.62646696625023,382.87911084309627,392.98125233272896,359.25649266923483,7.637785870263659,2.713310892618093,0.7283374989856444,0.5509930102131495,4.924474977645566
40,462.06018123724965,395.3250029962689,371.3753971738031,369.37897987297544,21.975147803826083,2.9631403949188924,0.6879077118465823,0.837902324433429,19.01200740890719
41,435.5762588904496,420.57647685171366,347.9482065609765,393.7199961622473,5.8675659348659694,6.278523711829096,0.7818965945431359,1.8884223620584628,0.4109577769631265
