,nose_to_nose,noseA_to_rearB,noseB_to_rearA,proximity,velocity_A,velocity_B,angle_AtoB,angle_BtoA,speed_diff
0,174.96536521551917,316.6030806625229,118.57795810773602,195.4487647262064,14.531718480620242,17.28244618102423,0.6419609989491125,2.54896636926035,2.7507277004039885
1,196.0570437015717,299.92125109434977,116.50362674183152,182.34938368143716,13.869244572073857,257.5673508909854,0.36702353678965205,3.0702794629867967,243.69810631891153
2,530.5115942653846,358.0931047004396,408.6986760744401,375.10365024216975,4.926894457972484,83.07011111705582,0.09287602559800465,0.04608175219916069,78.14321665908334
3,624.9379796627823,457.695838977153,518.0557784688826,462.04472271090816,29.010376643539114,154.35090244310203,0.3670881494811442,0.03617801796479586,125.34052579956291
4,782.0641753014901,612.0678454068634,696.2414217568501,644.1880744045174,10.307358633520042,19.609290884680153,0.6556131134513886,0.10384915609797325,9.30193225116011
5,781.6491857924499,627.6715802854229,693.7822443137327,642.6256649839003,4.410933007879376,14.880649347390746,0.3559376759330699,0.3339113606161668,10.469716339511368
6,759.8693649542663,639.7869633909401,689.8667634703095,650.7593008855117,72.50646918034282,321.35971219958486,0.8686221490429704,0.09637982796556692,248.85324301924203
7,260.0628545640458,450.86963175623174,221.61747812390612,375.9548451569683,11.44731081957682,0.26160466356697537,1.918039587249823,3.0950937311301674,11.185706156009845
8,275.5585244861788,458.9408284005684,269.251290271746,379.58847997930604,75.37783515729274,325.29234995769576,1.4874652176801348,3.0940178801470912,249.91451480040303
9,365.90549116677647,486.83882970855973,513.0959366833847,549.6825927433032,8.143160627176659,5.122263952589785,2.8809936276848513,2.6140528082439873,3.020896674586874
10,393.2974403705165,466.8731209911318,539.4644927110588,536.515336746304,6.927070448609571,9.434458119044212,2.9285618399507367,2.404415883374829,2.5073876704346407
11,426.2216658559252,468.0963309373402,571.3906220485247,529.449395546921,92.60694888074005,367.56495113108923,2.858016988605428,1.5209723865690519,274.9580022503492
12,490.3366540214998,390.9125763952856,573.337137720905,449.46775652320156,44.403855012825176,280.74439723884075,2.922139923466168,0.3188144258620901,236.34054222601557
13,504.57682218369877,544.6704141487768,442.67835472948076,403.6213403884884,109.58054252466539,211.80558469738236,0.07922537158165538,1.6281825997216581,102.22504217271697
14,223.22492772313757,149.2263747800636,366.57260251688206,259.8840754875142,51.60281264621143,47.91246711452042,2.641627270545551,0.9830469062374169,3.6903455316910154
15,317.57603663059973,162.5990352646657,367.49071211392544,255.45909440456413,62.31563785278943,23.150231726701996,1.6335241054222736,0.682467969329878,39.16540612608743
16,364.6108182843729,198.76969919230643,345.9856940062696,246.0201280749199,57.44069038582318,17.864587456753643,1.1613643084858922,0.2597568026993056,39.576102929069535
17,374.21303191898596,250.96161967320822,338.15228066065146,266.56948194607725,60.9630996341229,40.332270466711876,0.9936731389481611,0.13526621883484752,20.630829167411022
18,324.369930742663,332.66971225225774,257.2605085161732,320.8278111713509,145.31267526613087,60.93071249378264,0.8727285037588762,3.097325126269256,84.38196277234823
19,371.37752785137656,530.4291820497813,229.0654409421028,353.51142754513603,89.0873434164473,21.4097443702628,0.5687802588182127,2.4253111411223918,67.6775990461845
20,439.5316480630263,546.6245919065478,282.87317893713436,420.8428682560749,27.089723826573003,51.68040638385111,0.5844159676540538,1.894537329819431,24.590682557278104
21,492.0660145630869,494.4693015435842,344.0978984489734,430.8289745606718,17.122261562071756,220.06107133475473,0.5770206210728762,1.5570380523602474,202.938809772683
22,692.5186300338786,528.182952701997,558.2350213995894,530.7169455529001,9.393520532792808,65.52610115824075,0.1059258032462509,0.27077620272830666,56.13258062544794
23,747.3338413834875,593.4834292016922,603.3637157345477,592.2895810074663,3.4627735992986803,28.414407278702807,0.1359829098770512,0.4273282440784945,24.951633679404125
24,771.7260660895159,612.8036632274647,623.9291650564189,622.2000270813237,4.733849279391965,57.52244222909873,0.27319585009149117,0.4682281252414543,52.78859294970677
25,857.4812525775709,666.743704409723,711.2475305728661,672.4105142671403,4.083996694415879,91.36517431165991,0.16645337143374928,0.09469024736226068,87.28117761724404
26,914.8387083704974,753.7743425137261,763.9151198038954,760.0928822775543,4.496405786848054,62.803979698742026,0.3285855372720788,0.062281525293747586,58.307573911893975
27,891.9831847036131,865.7528119873477,741.0844115618679,816.8782307100612,16.927779121904912,341.75569169364246,0.2924035061167017,1.6141428592340317,324.82791257173756
28,489.02301470789695,663.6622888676137,383.5755041865943,524.9465165376374,16.219223933345273,77.76748427202719,0.7448609086805931,2.7100552366942945,61.548260338681914
29,412.5932583501577,579.6056170612911,330.89217723149636,452.68699996796903,7.410143385927238,34.551781213129935,0.8705499932198488,2.589276360730928,27.141637827202697
30,380.65714363453105,536.6430587811603,324.5606760175977,430.96696070580634,19.39283424360656,81.76234057926676,1.0470319258744938,2.269416337000937,62.369506335660205
31,321.79618459515643,450.68965260143256,336.39420334185314,368.50840152295035,52.90451566737948,51.98637623454815,1.2813152019758796,1.835538141211303,0.9181394328313246
32,233.65467652071507,347.8173729602936,332.84444169161065,325.237339721318,44.57471732944583,12.542069406601131,1.6600295740986926,1.78515903853284,32.0326479228447
33,219.91051145636493,321.995997374191,295.9462861821381,292.9038950321419,48.3935074157681,26.598161834984012,1.526247548128602,1.9850967010005527,21.795345580784087
34,217.11096586308113,301.297394193843,235.20095389474926,275.7399652607507,38.01536620894239,57.16803663761773,1.4465442342627468,2.68383994540929,19.152670428675343
35,207.23601754762612,241.37523759698303,236.46888175191248,209.62204288910075,48.18593737803594,41.96178513838512,1.1905877758134351,1.4309501234435549,6.22415223965082
36,360.39571119812183,210.08601610292868,304.5097261172458,236.88892251010805,2.899155911640534,22.3983194235639,1.075526897403885,0.41449008371193824,19.499163511923367
37,353.1899829341143,195.97138146168174,308.11381071935085,231.60155502500402,20.989507116652348,12.099508833006407,1.0298267362222526,0.28700624275643394,8.88999828364594
38,314.87830219308535,159.3681455906418,322.15743854208915,218.45927420230976,8.7827513342915,28.23188312883156,1.3652220058854625,0.017872963033307487,19.449131794540058
39,334.05814610782954,167.23545746342182,345.00045004028624,236.9989998059064,1.4722132997632997,7.376513268475843,1.3754669024367596,0.04695397484852252,5.904299968712544
40,341.3595931126003,165.8445192009673,343.5010668294933,235.71702110157426,12.824422833016717,42.08035856548754,1.3388183034963816,0.170363294363762,29.255935732470824
41,364.8640776097313,206.36111082517465,345.1761928363542,244.50067996019973,27.6360143472245,61.38146099597167,1.127022173263566,0.3406490587060228,33.745446648747176
42,339.7568174385909,429.0852957361741,276.3174913844579,331.94212469645964,3.348824420599032,18.503795178287067,0.2997732450412071,1.9371629982066367,15.154970757688035
43,325.52303562881684,434.75314763322865,256.85444774229626,324.7369186172093,2.4948516989994567,36.17458783455584,0.3598201037320161,2.2827463267883488,33.67973613555638
44,260.3052371601463,436.60641288579353,184.67125874103962,289.20835264736047,1.6010911904073835,61.66977519012052,0.3190126754579016,2.7389318895578283,60.06868399971314
45,241.60693327179166,405.6201680205263,131.58212207591117,228.97170873276028,13.139512357770338,50.43186494667829,0.1442695331358933,2.607801582370453,37.29235258890795
46,222.81941912005777,347.9568677652447,95.07128012181174,187.19006168330628,5.777842244298486,61.95070131160745,0.1580903770823592,1.9088969782741283,56.17285906730897
47,230.02550956361338,294.7700443532212,110.32995831142145,164.96308150916676,10.678066210695647,60.866959518280545,0.0697404233875838,1.218262882707651,50.1888933075849
48,251.03876761368952,261.10186437097684,158.93499919149338,165.41212417474117,7.528455352859561,80.58955422385705,0.22234387483839202,0.9873134826860682,73.06109887099748
49,258.8733608929277,234.10815168421624,217.10582454185788,171.87218567877696,14.204714886262266,77.30207094897264,0.7165032674696393,0.69742091628809,63.097356062710375
50,312.5567268864965,227.37309939612464,292.96386958121644,237.61148065276643,37.42330060269937,89.8793690509675,1.232030638617551,0.499839173411594,52.45606844826813
51,396.3688063458072,415.94104248679287,286.72686672336783,329.5248304103957,24.561130124650223,170.19591631411134,0.3903117961561178,1.4020647404404472,145.63478618946112
52,448.0614693867349,422.0879640845022,334.27505944207087,365.48231771181486,21.04559975386782,80.3102547001315,0.19604791315699285,1.2449429089029183,59.264654946263676
53,445.3106614600643,462.82270548990994,366.2935163417448,381.4473184294261,0.4160492759277219,86.11901073514491,0.7489860367025546,1.2576791968817735,85.70296145921719
54,474.97897550207426,449.724768542939,410.634631322055,398.1552926509957,8.49200376825164,42.43609901958468,0.9417617977702418,0.9658181689852391,33.94409525133304
55,494.5693011196712,450.3220201811144,449.2575481947966,427.82251531447,17.302891232392344,45.944044663046405,1.0780224366306728,0.9522415412879847,28.64115343065406
56,505.8137468367186,467.40045929160146,460.8771696884107,445.50553228102564,8.668610153882796,16.10094646286362,0.9062061287356872,1.1075058375717943,7.432336308980826
57,472.93268075911186,458.45179197490324,428.38425560820974,438.9793687657769,22.466140077903802,382.55340979397903,1.088998738334272,1.3043904694808488,360.08726971607524
58,833.4728635276616,723.2421213846716,773.4110739115389,735.0040715104917,8.58577579488308,39.48033846106184,0.9716398919922747,0.7965739925723048,30.89456266617876
59,794.9537261482583,682.5252610570543,740.4684607604837,717.6322266634909,31.33480011105865,252.74710679451903,1.0373302509916351,0.9520707758565742,221.41230668346037
60,546.803324657047,537.3831620892116,538.4717808112139,571.5992427435502,2.441960892397782,18.848297323631094,2.770638840513521,1.4824296409207052,16.406336431233314
61,506.9472616328054,525.2671949484377,524.7665491597194,566.0152257475057,39.6560274989817,51.17261658348145,2.7585733385398097,1.5770627181663113,11.51658908449975
62,458.3704284004368,501.0260707398369,476.7481319365604,508.9704867367066,27.615917384725808,45.16985624285293,2.3164476464968655,1.7486787153231647,17.553938858127122
63,482.594770433746,512.9695586650342,436.599717298351,472.5394719692737,225.04584771108313,93.18402790178155,0.9911340419519857,2.0483538816425333,131.86181980930158
64,236.66531278579885,90.23659482161328,303.6665952735006,200.0770018292957,27.94535734249967,349.05029438176956,1.9022349170194288,0.5449760843571201,321.1049370392699
65,530.208006998197,390.58115144614953,514.1954101671853,451.6435377529496,6.300311500235547,7.816658237379959,1.353565292121743,0.30891496365001797,1.5163467371444117
66,592.746162467544,425.70672797596234,527.9989399354889,461.66329115167906,15.26097716399575,9.669304266595411,0.9238496186744647,0.009824306301374623,5.59167289740034
67,634.8384225808958,457.65721360533587,555.2326864099412,469.34110289212896,21.314676938673045,12.010021856766123,0.7263798605421228,0.0199522141886924,9.304655081906922
68,649.546287038114,473.77310722011225,574.0829720258214,492.9805419385232,1.9312174916358038,7.00024028159034,0.7772840682093276,0.11434695633028885,5.069022789954536
69,634.8553625078707,484.85980588722765,555.2009542661107,498.502649313923,12.43566041672094,7.038634100448748,0.6290494008386679,0.26321051852581456,5.397026316272193
70,655.4332432978968,520.8742440560869,548.3157167298782,504.91713518259604,22.442070871468086,10.696748150723202,0.31882229924431177,0.33662824717884465,11.745322720744884
71,684.9213116409796,557.8676472793525,538.587439890683,519.9046886814928,56.46211304937149,12.59191744731517,0.15801480777650284,0.2350955003337671,43.87019560205632
72,734.0290695067873,599.3638613747078,560.2783009085753,580.1062392424338,36.858188411803425,2.5232185795130464,0.29169078332006027,0.34453947418606573,34.334969832290376
73,775.9969054867422,637.4898546431934,607.0227147578582,612.2803101692883,49.9702529611368,1.146062825502993,0.34272048663214594,0.24028713407426097,48.824190135633806
